parameter,number_measurements,measurement_spacing,midpoint,bias,num_removed_values,lower_ci,upper_ci,lower_ci_perc,upper_ci_perc,sd_estimate,estimate,num_converged_values,pop_value,perc_error,conv_fail
epsilon,5,Middle-and-extreme,80,0.28330525250404043,0,0.028024714813959625,0.03153923381515196,-0.1975285186040376,0.15392338151519575,9.024361829774866e-4,0.02974433508931278,968,0.03,0.8522163689573977,0
epsilon,5,Middle-and-extreme,180,-0.31919796253657384,1,0.028001904519683766,0.032795077743251945,-0.1998095480316232,0.2795077743251948,0.0012664187247258749,0.030404238276650664,949,0.03,-1.3474609221688847,0
epsilon,5,Middle-and-extreme,280,0.05891123262870135,19,0.02812119256557799,0.031826483576348326,-0.18788074344220085,0.1826483576348327,9.635490756828293e-4,0.029943236136253278,820,0.03,0.18921287915573776,0
epsilon,7,Equal,80,-0.04765095369784981,0,0.028560765978820214,0.03143624826486414,-0.14392340211797827,0.14362482648641367,7.516853617869197e-4,0.03003581852436986,1000,0.03,-0.11939508123286666,0
epsilon,7,Equal,180,-0.10402312917466575,2,0.028478476971762583,0.03163033233038862,-0.15215230282374145,0.1630332330388626,8.007073508791597e-4,0.030083292084191606,993,0.03,-0.27764028063869084,0
epsilon,7,Equal,280,0.022505669560429417,1,0.028482787182217875,0.03161695890977165,-0.15172128177821248,0.16169589097716497,7.91049881176007e-4,0.029982196892768435,990,0.03,0.059343690771880564,0
epsilon,7,Time increasing,80,-0.13679272771609285,1,0.028454022521422553,0.031634105279312874,-0.15459774785774477,0.16341052793128746,7.923913982523681e-4,0.03010839338078571,999,0.03,-0.36131126928570095,0
epsilon,7,Time increasing,180,0.12014792189275479,0,0.028411026773813953,0.03150601996455064,-0.15889732261860487,0.15060199645506409,7.988842725842609e-4,0.029904015714816195,1000,0.03,0.3199476172793467,0
epsilon,7,Time increasing,280,-0.001368631871869377,0,0.02862287626281615,0.03146599972789022,-0.13771237371838496,0.14659997278902195,6.984199946884938e-4,0.03000095587986468,994,0.03,-0.0031862662156050456,0
epsilon,7,Time decreasing,80,0.00402866967858363,0,0.028601198086705106,0.03144533268316821,-0.1398801913294892,0.14453326831682128,7.298661156732279e-4,0.02999705961051036,994,0.03,0.009801298298794486,0
epsilon,7,Time decreasing,180,0.025156724035781758,3,0.028575049566882,0.03158744239996927,-0.14249504331179974,0.15874423999692777,7.808105618650707e-4,0.029980357364170936,998,0.03,0.06547545276354427,0
epsilon,7,Time decreasing,280,-0.08280133042570141,2,0.028555950099606837,0.03155836076052196,-0.14440499003931612,0.15583607605219596,7.799690489733739e-4,0.030064582474945863,976,0.03,-0.21527491648621472,0
epsilon,7,Middle-and-extreme,80,0.08745693761543001,0,0.02859895415812812,0.0312997611236213,-0.14010458418718788,0.12997611236213058,6.860593385303685e-4,0.029939999351229665,991,0.03,0.20000216256777875,0
epsilon,7,Middle-and-extreme,180,-0.19763698095507196,1,0.028575865666421025,0.031729619545118576,-0.1424134333578973,0.17296195451185753,8.120099472530519e-4,0.03016048319448058,997,0.03,-0.5349439816019347,0
epsilon,7,Middle-and-extreme,280,0.15267366078580907,1,0.02853900285470559,0.03126138155112011,-0.14609971452944104,0.12613815511201126,7.09120446900438e-4,0.02989173598543364,989,0.03,0.3608800485545294,0
epsilon,9,Equal,80,-0.1092811201571273,0,0.028967089903919004,0.03132221383247356,-0.10329100960809978,0.13222138324735555,6.046542856802917e-4,0.03006607729764695,996,0.03,-0.2202576588231665,0
epsilon,9,Equal,180,-0.20046534106729832,2,0.02898092315702987,0.031359323897369715,-0.10190768429701268,0.13593238973697183,6.193987876616939e-4,0.03012416798922527,999,0.03,-0.4138932974175752,0
epsilon,9,Equal,280,-0.08779506060760316,0,0.028867574019621974,0.031248235794532918,-0.11324259803780247,0.12482357945329194,6.271764366082025e-4,0.030055062993263677,996,0.03,-0.18354331087892575,0
epsilon,9,Time increasing,80,-0.1090423269131822,0,0.02886600457504111,0.03128487235625548,-0.11339954249588931,0.12848723562554837,6.256443135291753e-4,0.03006822171176722,1000,0.03,-0.22740570589073936,0
epsilon,9,Time increasing,180,-0.1284672111078575,0,0.028875711000087297,0.03126564798042073,-0.1124288999912703,0.12656479804207324,6.224953871472622e-4,0.030079970246314314,997,0.03,-0.26656748771438277,0
epsilon,9,Time increasing,280,-0.04176747595291263,0,0.028739803842180348,0.03130110331017568,-0.12601961578196497,0.13011033101756858,6.444517741420497e-4,0.03002691712397929,999,0.03,-0.08972374659763314,0
epsilon,9,Time decreasing,80,-0.016660712116042076,0,0.02883890953006422,0.03129298474021351,-0.1161090469935778,0.12929847402135167,6.226694564682712e-4,0.03001037411655767,1000,0.03,-0.03458038852556754,0
epsilon,9,Time decreasing,180,-0.14461774455234222,8,0.028822360518498378,0.03136982311033538,-0.11776394815016218,0.13698231103353792,6.537666264432704e-4,0.03009454625497982,996,0.03,-0.31515418326606476,0
epsilon,9,Time decreasing,280,-0.16327714364266535,1,0.028804703554025403,0.03139171439612084,-0.11952964459745968,0.13917143961208409,6.367588170785436e-4,0.030103968160841866,991,0.03,-0.3465605361395568,0
epsilon,9,Middle-and-extreme,80,0.021056769386695078,0,0.02878760086822432,0.03115426811633298,-0.12123991317756794,0.11542681163329814,5.993153224427982e-4,0.029987380355465408,997,0.03,0.04206548178196934,0
epsilon,9,Middle-and-extreme,180,-0.21609827143292826,1,0.02894750613478328,0.03138029735548239,-0.10524938652167193,0.1380297355482389,6.422017359766763e-4,0.030138778685055784,997,0.03,-0.46259561685261846,0
epsilon,9,Middle-and-extreme,280,-0.05173964984497564,0,0.0288847385543005,0.03122727141803746,-0.11152614456994972,0.12272714180374603,5.937485401850267e-4,0.030030720341565138,998,0.03,-0.10240113855046243,0
epsilon,11,Equal,80,-0.2210878666063327,0,0.029074767038565333,0.0311134355478138,-0.09252329614346673,0.1113435547813799,5.429019019314407e-4,0.03012002902327454,1000,0.03,-0.40009674424847563,0
epsilon,11,Equal,180,-0.20271539322283047,1,0.029026118446116016,0.031156885012547715,-0.09738815538839846,0.11568850125477131,5.626250441789351e-4,0.030114052757067744,994,0.03,-0.380175856892484,0
epsilon,11,Equal,280,-0.20757039372255073,1,0.029105603372535063,0.031172127346303827,-0.08943966274649359,0.11721273463038283,5.392669428545879e-4,0.030111935851649882,997,0.03,-0.37311950549961026,0
epsilon,11,Time increasing,80,-0.23312974342629653,0,0.029089471126636526,0.031174208489694516,-0.09105288733634727,0.11742084896945171,5.229932183121013e-4,0.030121925274798792,1000,0.03,-0.4064175826626442,0
epsilon,11,Time increasing,180,-0.23046505788809166,2,0.029054066861684262,0.03126327981809303,-0.09459331383157368,0.12632798180930288,5.702149033805981e-4,0.03013141461071626,997,0.03,-0.4380487023875404,0
epsilon,11,Time increasing,280,-0.18204139438214176,1,0.029050306022028162,0.0311497010312805,-0.09496939779718364,0.11497010312804998,5.438567930137128e-4,0.030099004448944415,996,0.03,-0.3300148298147204,0
epsilon,11,Time decreasing,80,-0.16977212226241692,0,0.028978956275918028,0.031156647480398075,-0.10210437240819696,0.11566474803980759,5.501496191208778e-4,0.03009340006840001,999,0.03,-0.3113335613333726,0
epsilon,11,Time decreasing,180,-0.20553536783698223,2,0.029121466757376778,0.031220411873474095,-0.08785332426232188,0.12204118734740979,5.589000065014284e-4,0.030114873718420362,996,0.03,-0.3829123947345428,0
epsilon,11,Time decreasing,280,-0.21737411027578032,7,0.029127210024942646,0.031163074864451523,-0.08727899750573534,0.1163074864451527,5.281594055971473e-4,0.030114808180875464,996,0.03,-0.3826939362515496,0
epsilon,11,Middle-and-extreme,80,-0.10846824659316963,1,0.0289755328446398,0.031138290287434235,-0.10244671553601972,0.11382902874342377,5.425713652363024e-4,0.030058851764638843,1000,0.03,-0.1961725487961465,0
epsilon,11,Middle-and-extreme,180,-0.2347457008786364,0,0.029087999164803816,0.0311621542673335,-0.09120008351961824,0.11621542673334984,5.179433456178576e-4,0.03012158497368249,994,0.03,-0.40528324560829926,0
epsilon,11,Middle-and-extreme,280,-0.036310484080707923,3,0.02905401729740748,0.031086558160600884,-0.0945982702592521,0.10865581606008819,5.344544148109462e-4,0.030019406298520856,996,0.03,-0.06468766173618977,0
